LAMMPS data file via write_data, version 27 Oct 2021, timestep = 34000

192 atoms
2 atom types
128 bonds
1 bond types
64 angles
1 angle types

0 12.464485979498011 xlo xhi
0 12.464485979498011 ylo yhi
0 12.44371789180228 zlo zhi

Masses

1 15.9994
2 1.00794

Pair Coeffs # lj/cut/coul/long

1 0.15535 3.166
2 0 0

Bond Coeffs # harmonic

1 1000 1

Angle Coeffs # harmonic

1 100 109.47

Atoms # full

65 22 2 0.4236 1.0067211266509986 2.6574300349263846 6.889629074605814 0 0 1
7 3 1 -0.8472 1.4660957687334295 2.4069752177097854 4.07067111204818 0 0 1
8 3 2 0.4236 1.7511074748745505 1.9827215839971977 4.929933856700297 0 0 1
9 3 2 0.4236 2.236877129871038 2.420736386335321 3.434069212590247 0 0 1
112 38 1 -0.8472 3.0620012397325485 5.581845366311078 11.63045387816848 0 -1 0
113 38 2 0.4236 2.9987261524093256 4.607863362703815 11.41386568224032 0 -1 0
114 38 2 0.4236 4.022600430166867 5.858692712693575 11.64309811398558 0 -1 0
64 22 1 -0.8472 1.8532742321382647 2.165245677360271 6.687991799078137 0 0 1
147 49 2 0.4236 4.580295194366161 2.5815615118222426 2.4532065157102463 -1 -1 1
145 49 1 -0.8472 3.6479020702910674 2.2217621645670866 2.480464560881847 -1 -1 1
53 18 2 0.4236 4.414158376017358 4.355481563410345 6.3177151997135095 -1 1 0
54 18 2 0.4236 3.6254274075794912 2.93441904774427 6.163038424357973 -1 1 0
181 61 1 -0.8472 11.05008874707618 4.602597151214813 11.727602102332074 -2 -1 -1
182 61 2 0.4236 11.419102625658232 4.958700842118215 0.14212318025852902 -2 -1 0
115 39 1 -0.8472 10.995486614936217 1.7174943276646566 2.1651146298336967 2 1 1
52 18 1 -0.8472 4.501429480910513 3.361830541669003 6.385513426694563 -1 1 0
146 49 2 0.4236 3.1442404702340845 2.5401694013235185 1.6776588925039344 -1 -1 1
123 41 2 0.4236 1.1981937187677838 0.8338582482701498 3.1199106493562563 1 1 0
42 14 2 0.4236 6.19794755971372 5.501496728929424 11.366182229632862 1 -1 0
127 43 1 -0.8472 7.252340302517828 5.59177154738583 1.6242539473147752 -1 1 0
12 4 2 0.4236 9.08542470521517 1.6043907044822692 11.08221781412177 0 1 1
96 32 2 0.4236 9.783456795904742 5.910146981729574 6.3483261525672185 0 1 -1
183 61 2 0.4236 10.122534840613996 4.2618687859032764 11.879599246800574 -2 -1 -1
38 13 2 0.4236 6.158582925387022 2.9142742422880072 5.36113116604751 0 0 0
99 33 2 0.4236 9.807217278838523 2.0229003945116983 5.295475635957905 0 1 1
97 33 1 -0.8472 9.07816102813159 1.4132911012086011 5.6059752496607045 0 1 1
4 2 1 -0.8472 10.905490617404888 3.1989236841072164 4.840778249297973 0 -1 0
98 33 2 0.4236 9.428798458835535 0.4790815232632168 5.668120904891713 0 1 1
162 54 2 0.4236 6.5929109473754295 2.68485241594523 2.998767336732216 0 0 0
143 48 2 0.4236 8.729324890448353 3.4928873358143764 1.7548915078827094 0 0 1
74 25 2 0.4236 8.35979386483406 0.467116095215335 0.8745423416302686 0 1 1
39 13 2 0.4236 7.662082834949563 2.4037748350376753 4.981236162118868 0 0 0
161 54 2 0.4236 6.7039668126053105 3.6711632828063525 1.7025038520851943 0 0 0
160 54 1 -0.8472 6.69194239823725 2.7181512916896473 2.0044632436325065 0 0 0
144 48 2 0.4236 10.082206964843106 2.9115686842947883 1.0497539676101446 0 0 1
142 48 1 -0.8472 9.29609562557027 3.517902335007289 0.9316656032118886 0 0 1
37 13 1 -0.8472 6.701834594175589 2.39330953481155 4.7030814467602955 0 0 0
36 12 2 0.4236 8.43822754222377 2.3307038420139303 8.920601707339388 -1 1 0
75 25 2 0.4236 7.420968394994594 1.727365899482887 0.43202954394152354 0 1 1
117 39 2 0.4236 11.88756171977642 1.2859711180398683 2.0326536142070086 2 1 1
104 35 2 0.4236 2.4914811541389352 5.496329903627579 7.53901661117383 1 0 0
129 43 2 0.4236 6.701708915940712 6.099541628059041 0.9620380064003711 -1 1 0
60 20 2 0.4236 6.890532530336327 0.7823012030897547 4.528523301645068 1 0 1
66 22 2 0.4236 2.09310116349654 1.5827705061785993 7.464368537959472 0 0 1
103 35 1 -0.8472 1.9097187681119907 4.9940001431546195 8.17837014448368 1 0 0
155 52 2 0.4236 6.283128175785457 0.26203262005909234 7.751202867218597 -1 1 0
10 4 1 -0.8472 9.39414866755789 2.262715093859813 10.396029789163544 0 1 1
191 64 2 0.4236 3.210613279981851 2.7300979735979003 11.45919370214966 1 1 -1
192 64 2 0.4236 1.8222289958636986 2.2162567017612105 12.147522349300937 1 1 -1
149 50 2 0.4236 2.7188805163378116 3.7736596472964443 9.201110143606194 0 0 0
45 15 2 0.4236 0.38384351428655666 0.900852129829857 9.058714183366952 2 0 -1
35 12 2 0.4236 8.333616266788425 1.612143919615921 7.4583536756939575 -1 1 0
190 64 1 -0.8472 2.78494714093373 2.4296164419440034 12.312466404452191 1 1 -1
148 50 1 -0.8472 3.3357602746453376 3.1763543702586947 9.713204815370382 0 0 0
105 35 2 0.4236 0.9816613108965347 4.937749035591085 7.810810195707313 1 0 0
100 34 1 -0.8472 12.335907191193542 2.085848204111302 11.626220792377385 0 0 0
102 34 2 0.4236 12.108531347908386 1.8212686652457672 10.689282179521157 0 0 0
101 34 2 0.4236 12.03226240368367 3.024120390845442 11.790541192912746 0 0 0
34 12 1 -0.8472 7.924072264069172 2.294118424835116 8.063944294627078 -1 1 0
150 50 2 0.4236 3.802766964261795 2.558689192108808 9.08078913740526 0 0 0
85 29 1 -0.8472 12.058126271592306 3.197473229185395 7.231022485907778 -2 0 0
116 39 2 0.4236 10.295300603563222 1.011045252569197 2.266235947255402 2 1 1
133 45 1 -0.8472 9.773772437805743 4.7344994677753665 8.575782808220325 -1 0 0
87 29 2 0.4236 11.517147753431608 3.978922895193007 7.541239394438058 -2 0 0
73 25 1 -0.8472 7.916211770405573 0.9234208121963293 0.10345460934159087 0 1 1
6 2 2 0.4236 11.630835187725742 3.285278207899775 5.523401533900819 0 -1 0
134 45 2 0.4236 8.965735778896153 4.168642242732993 8.413186150815488 -1 0 0
138 46 2 0.4236 7.440936780975252 5.585491957599263 5.808720371326139 1 -1 0
95 32 2 0.4236 9.89755726045181 4.6418547622611745 5.326633165715923 0 1 -1
61 21 1 -0.8472 7.48613200519956 4.244177989300287 11.400005513156312 0 0 0
5 2 2 0.4236 11.299794505226895 2.90222752792051 3.971265927127661 0 -1 0
135 45 2 0.4236 10.05822884346527 4.642929470863048 9.52985560061862 -1 0 0
43 15 1 -0.8472 11.871008923993317 1.102245310091788 9.1206853595173 1 0 -1
63 21 2 0.4236 8.089883486356976 4.075091669481897 12.178754537352106 0 0 0
83 28 2 0.4236 5.0403337516352895 2.2857569749051225 7.399999451961604 0 0 0
86 29 2 0.4236 11.731372077734369 2.366436394560355 7.6806506316706775 -2 0 0
179 60 2 0.4236 11.934756741984957 0.37254409730789767 12.113212435353065 0 1 -1
94 32 1 -0.8472 9.468070934851482 5.531855709942631 5.478278407918883 0 1 -1
44 15 2 0.4236 11.353259492858959 0.3894644338643736 8.647997236968173 1 0 -1
11 4 2 0.4236 10.31512823396056 2.0199932082465057 10.091993446551488 0 1 1
82 28 1 -0.8472 5.345072592401746 1.6410546906410568 8.10074793643152 0 0 0
62 21 2 0.4236 7.312069121539449 3.3843640068665604 10.92044591742281 0 0 0
84 28 2 0.4236 6.261200366445584 1.8943124313407027 8.410789217676138 0 0 0
72 24 2 0.4236 11.402603525781197 6.199815318393337 10.816871117779831 -1 -1 0
136 46 1 -0.8472 6.692307459205439 6.042323125489597 6.288735686192831 1 -1 0
15 5 2 0.4236 2.8754988848698595 0.3632510920826233 0.8802375618678111 0 1 0
107 36 2 0.4236 4.95811668919102 6.105366103626389 6.497426084919115 0 1 0
92 31 2 0.4236 1.9034149795477953 6.120109695198253 1.999334238147999 0 1 1
106 36 1 -0.8472 3.971724315444849 6.024433165489757 6.355880721220173 0 1 0
121 41 1 -0.8472 0.7379000198175242 0.07300360117153813 2.6629798715317614 1 1 0
93 31 2 0.4236 3.0750917804611624 5.741485059968765 0.9273002064391921 0 1 1
152 51 2 0.4236 11.838903507794956 5.7149316073257985 2.3754652966101224 0 0 1
